er30001,er30002,sex,er32022,er32049,er30733,er30734,er30735,age,education,earnings,hours,id,lnearns,aveearnings,edcat,aveearnsbyed,d1,d2,d3,eddummy1,eddummy2,eddummy3,eddummy4,d1education,aveage,agedemean,agesqdemean
277,4,male,7,1,1759,1,10,36,10,9100,2224,147.0,9.11603,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
280,3,male,1,1,3721,1,10,42,17,45000,2133,148.0,10.714417,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,3.6200466200466224,13.104737531310974
280,4,male,2,1,2389,1,10,30,12,26900,2279,149.0,10.199882,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-8.379953379953378,70.22361865019204
280,171,male,1,1,4946,1,10,43,17,33000,2160,150.0,10.404263,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,4.620046620046622,21.34483077140422
284,3,male,99,1,5447,1,10,32,16,39000,2272,151.0,10.571317,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-6.379953379953378,40.70380513037853
284,4,male,2,1,5454,1,10,30,16,86000,2527,152.0,11.3621025,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-8.379953379953378,70.22361865019204
287,5,male,4,4,4151,1,10,37,14,41000,2050,153.0,10.621327,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-1.3799533799533776,1.904271330844751
287,21,male,4,4,7753,1,10,44,17,41600,2172,154.0,10.635856,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,5.620046620046622,31.584924011497463
287,175,male,99,1,857,1,10,41,16,21007,2062,155.0,9.952611,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,2.6200466200466224,6.86464429121773
295,3,male,99,2,7608,1,10,37,14,1500,1840,156.0,7.3132205,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-1.3799533799533776,1.904271330844751
295,170,male,5,4,1441,1,10,33,12,20000,1984,157.0,9.903487,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
296,21,male,2,4,9701,1,10,44,,,,158.0,,,,,,,,,,,,,38.37995337995338,5.620046620046622,31.584924011497463
297,8,male,3,1,5682,1,10,34,8,11904,1392,159.0,9.38463,28706.646,1,14200.359,1.0,1.0,1,1,0,0,0,8.0,38.37995337995338,-4.379953379953378,19.183991610565016
297,172,male,2,1,6222,1,10,36,12,37000,3640,160.0,10.518673,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
297,176,male,2,1,2468,1,10,34,12,14000,1744,161.0,9.546813,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
297,178,male,2,1,2417,1,10,44,7,35000,2100,162.0,10.463103,28706.646,1,15295.629,1.0,1.0,1,1,0,0,0,7.0,38.37995337995338,5.620046620046622,31.584924011497463
301,3,male,2,1,4769,1,10,43,16,42000,1974,163.0,10.645425,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,4.620046620046622,21.34483077140422
301,171,male,3,1,7246,1,10,43,17,98000,2430,164.0,11.4927225,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,4.620046620046622,21.34483077140422
301,173,male,4,1,6191,1,10,34,,,,165.0,,,,,,,,,,,,,38.37995337995338,-4.379953379953378,19.183991610565016
302,4,male,1,1,38,1,10,39,16,68000,1805,166.0,11.127263,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,0.6200466200466224,0.3844578110312405
302,21,male,1,1,37,1,10,43,17,73000,2233,167.0,11.198215,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,4.620046620046622,21.34483077140422
302,22,male,4,1,3769,1,10,44,17,65000,2430,168.0,11.082143,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,5.620046620046622,31.584924011497463
303,2,male,2,1,7850,1,10,46,12,48000,2640,169.0,10.778956,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,7.620046620046622,58.06511049168395
308,4,male,3,1,126,1,10,38,12,25000,1410,170.0,10.126631,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
308,21,male,3,4,3514,1,10,44,15,40000,3000,171.0,10.596635,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,5.620046620046622,31.584924011497463
308,172,male,2,1,1291,1,10,45,17,114000,3000,172.0,11.643953,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,6.620046620046622,43.82501725159071
311,173,male,6,4,2836,1,10,31,12,17010,1890,173.0,9.741557,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
312,3,male,2,1,4312,1,10,40,15,29381,2070,174.0,10.288103,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,1.6200466200466224,2.6245510511244854
315,3,male,1,1,1876,1,10,37,12,29079,1860,175.0,10.277772,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-1.3799533799533776,1.904271330844751
315,171,male,2,1,1908,1,10,39,15,60000,2475,176.0,11.0021,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,0.6200466200466224,0.3844578110312405
317,170,male,4,1,4636,1,10,45,16,58000,1960,177.0,10.968198,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,6.620046620046622,43.82501725159071
317,171,male,3,1,7406,1,10,49,16,43000,1645,178.0,10.668956,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,10.620046620046622,112.78539021196369
320,3,male,2,1,6845,1,10,38,13,16771,2541,179.0,9.7274065,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
320,4,male,98,2,7696,1,10,36,,,,180.0,,,,,,,,,,,,,38.37995337995338,-2.3799533799533776,5.6641780907515065
321,170,male,2,1,7144,1,10,39,17,12000,1080,181.0,9.392662,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,0.6200466200466224,0.3844578110312405
323,3,male,2,1,4317,1,10,38,16,67500,2360,182.0,11.119883,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
323,5,male,2,1,4464,1,10,34,16,35359,2333,183.0,10.473309,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-4.379953379953378,19.183991610565016
323,172,male,2,1,887,1,10,33,16,50000,2060,184.0,10.819778,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-5.379953379953378,28.94389837047177
327,1,male,4,1,2039,1,10,49,14,13719,2590,185.0,9.526537,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,10.620046620046622,112.78539021196369
327,170,male,5,1,2147,2,88,37,12,9542,970,186.0,9.163459,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-1.3799533799533776,1.904271330844751
338,170,male,1,1,7140,1,10,45,17,31660,3320,187.0,10.362809,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,6.620046620046622,43.82501725159071
340,4,male,3,1,3018,1,10,32,16,35132,2340,188.0,10.466867,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-6.379953379953378,40.70380513037853
340,170,male,3,1,603,1,10,46,12,12238,1476,189.0,9.412301,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,7.620046620046622,58.06511049168395
343,1,male,2,1,891,1,10,48,13,43300,1950,190.0,10.675908,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,9.620046620046622,92.54529697187044
344,4,male,3,1,5830,1,10,32,17,19500,1516,191.0,9.87817,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-6.379953379953378,40.70380513037853
344,5,male,99,1,2596,1,10,30,16,6000,1470,192.0,8.699514,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-8.379953379953378,70.22361865019204
351,5,male,3,1,803,1,10,32,12,26000,1600,193.0,10.165852,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
351,170,male,3,1,1442,1,10,39,11,16800,1912,194.0,9.729135,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,0.6200466200466224,0.3844578110312405
351,171,male,3,1,1290,1,10,39,13,18310,3036,195.0,9.815203,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,0.6200466200466224,0.3844578110312405
351,172,male,3,4,203,1,10,33,12,24000,2295,196.0,10.085809,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
352,1,male,2,1,4645,1,10,47,12,49000,2275,197.0,10.799576,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,8.620046620046622,74.3052037317772
354,3,male,2,1,6958,1,10,34,10,13877,2280,198.0,9.537988,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,-4.379953379953378,19.183991610565016
355,4,male,2,1,35,1,10,36,16,43866,2340,199.0,10.688895,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
355,170,male,2,1,811,1,10,44,14,2592,492,200.0,7.860185,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,5.620046620046622,31.584924011497463
356,1,male,2,4,2578,1,10,46,12,6046,3514,201.0,8.707152,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,7.620046620046622,58.06511049168395
356,172,male,3,1,1240,1,10,44,13,60000,3430,202.0,11.0021,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,5.620046620046622,31.584924011497463
356,173,male,2,1,1219,2,88,30,16,3750,650,203.0,8.229511,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-8.379953379953378,70.22361865019204
361,3,male,99,1,2989,1,10,34,10,23150,1901,204.0,10.04975,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,-4.379953379953378,19.183991610565016
361,4,male,1,1,2333,1,10,32,12,22000,2279,205.0,9.998797,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-6.379953379953378,40.70380513037853
372,3,male,99,2,5194,3,30,34,12,0,0,206.0,,28706.646,2,23669.322,0.0,0.0,0,0,1,0,0,0.0,38.37995337995338,-4.379953379953378,19.183991610565016
374,3,male,99,2,1114,1,10,42,16,35000,2268,207.0,10.463103,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,3.6200466200466224,13.104737531310974
375,171,male,2,1,1560,1,10,30,16,8175,1350,208.0,9.008836,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-8.379953379953378,70.22361865019204
376,3,male,99,1,8766,1,10,31,16,40000,2100,209.0,10.596635,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-7.379953379953378,54.46371189028528
376,172,male,99,1,5044,1,10,48,14,21063,3125,210.0,9.955274,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,9.620046620046622,92.54529697187044
391,5,male,1,1,8603,1,10,36,16,49500,3000,211.0,10.809728,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
391,172,male,2,1,8772,1,10,38,14,44000,2282,212.0,10.691945,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
404,3,male,99,2,6573,1,10,35,12,25350,2778,213.0,10.140534,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-3.3799533799533776,11.42408485065826
404,4,male,7,1,7054,1,10,33,12,30000,2058,214.0,10.308952,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
404,7,male,99,9,4876,5,47,49,12,0,0,215.0,,28706.646,2,23669.322,0.0,0.0,0,0,1,0,0,0.0,38.37995337995338,10.620046620046622,112.78539021196369
409,3,male,3,1,8067,1,10,37,12,29000,1904,216.0,10.275051,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-1.3799533799533776,1.904271330844751
409,171,male,3,1,2036,1,10,41,16,61000,2160,217.0,11.018629,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,2.6200466200466224,6.86464429121773
412,170,male,2,1,4619,1,10,43,14,0,0,218.0,,28706.646,3,30879.586,0.0,0.0,0,0,0,1,0,0.0,38.37995337995338,4.620046620046622,21.34483077140422
414,171,male,4,1,1922,1,10,41,13,31020,3060,219.0,10.342387,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,2.6200466200466224,6.86464429121773
414,172,male,2,1,638,1,10,39,16,30500,2410,220.0,10.325482,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,0.6200466200466224,0.3844578110312405
414,173,male,99,1,208,1,10,35,12,34000,2250,221.0,10.434115,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-3.3799533799533776,11.42408485065826
419,4,male,1,1,818,1,10,31,12,23000,3010,222.0,10.043249,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-7.379953379953378,54.46371189028528
419,170,male,3,1,4519,1,10,46,10,5000,1524,223.0,8.517193,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,7.620046620046622,58.06511049168395
423,3,male,99,1,2902,1,10,41,12,20585,2010,224.0,9.932318,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,2.6200466200466224,6.86464429121773
423,4,male,3,1,3748,1,10,39,12,23150,2016,225.0,10.04975,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,0.6200466200466224,0.3844578110312405
424,3,male,2,1,4194,1,10,46,16,39250,2178,226.0,10.577706,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,7.620046620046622,58.06511049168395
428,4,male,3,1,2470,1,10,38,17,13540,2160,227.0,9.513404,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
431,1,male,3,1,2320,1,10,47,11,32000,2750,228.0,10.373491,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,8.620046620046622,74.3052037317772
432,4,male,1,1,6448,1,10,38,12,12000,72,229.0,9.392662,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
433,3,male,3,1,614,1,10,34,12,30000,2624,230.0,10.308952,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-4.379953379953378,19.183991610565016
433,4,male,99,2,7538,1,10,30,16,14510,1851,231.0,9.582593,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-8.379953379953378,70.22361865019204
433,172,male,99,1,627,1,10,33,12,43000,2443,232.0,10.668956,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-5.379953379953378,28.94389837047177
436,3,male,2,1,3898,1,10,46,16,60000,1974,233.0,11.0021,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,7.620046620046622,58.06511049168395
436,5,male,2,1,4416,1,10,43,17,44493,2024,234.0,10.703087,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,4.620046620046622,21.34483077140422
436,6,male,2,1,3361,1,10,38,16,100000,2695,235.0,11.512925,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
436,170,male,2,1,3376,1,10,47,16,49000,2170,236.0,10.799576,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,8.620046620046622,74.3052037317772
439,1,male,99,4,619,1,10,44,16,21300,1924,237.0,9.966462,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,5.620046620046622,31.584924011497463
440,170,male,2,1,2548,1,10,44,16,42000,2450,238.0,10.645425,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,5.620046620046622,31.584924011497463
441,170,male,2,1,3778,1,10,47,17,38000,1626,239.0,10.5453415,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,8.620046620046622,74.3052037317772
443,3,male,99,1,381,3,30,42,8,2240,672,240.0,7.714231,28706.646,1,14200.359,1.0,1.0,1,1,0,0,0,8.0,38.37995337995338,3.6200466200466224,13.104737531310974
443,5,male,99,2,381,2,30,34,11,2240,672,241.0,7.714231,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-4.379953379953378,19.183991610565016
443,170,male,1,1,168,1,10,37,11,0,0,242.0,,28706.646,1,17138.35,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,-1.3799533799533776,1.904271330844751
443,171,male,2,1,53,1,10,31,9,30000,3680,243.0,10.308952,28706.646,1,15274.12,1.0,1.0,1,1,0,0,0,9.0,38.37995337995338,-7.379953379953378,54.46371189028528
444,1,male,2,1,898,1,10,45,15,14302,2604,244.0,9.568154,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,6.620046620046622,43.82501725159071
445,171,male,2,1,1138,1,10,39,16,40000,1920,245.0,10.596635,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,0.6200466200466224,0.3844578110312405
446,2,male,99,2,2624,1,10,43,15,15800,2402,246.0,9.667766,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,4.620046620046622,21.34483077140422
450,4,male,99,1,2433,1,10,35,12,6247,1720,247.0,8.739857,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-3.3799533799533776,11.42408485065826
450,21,male,3,1,1557,1,10,43,16,8020,3570,248.0,8.989694,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,4.620046620046622,21.34483077140422
450,170,male,1,1,2587,1,10,48,16,30500,2520,249.0,10.325482,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,9.620046620046622,92.54529697187044
450,171,male,1,1,1212,71,10,50,,,,250.0,,,,,,,,,,,,,38.37995337995338,11.620046620046622,135.02548345205693
452,3,male,4,1,6265,1,10,42,13,14500,3050,251.0,9.581903,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,3.6200466200466224,13.104737531310974
452,21,male,3,1,4750,1,10,48,12,20500,2277,252.0,9.92818,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,9.620046620046622,92.54529697187044
455,1,male,3,1,1076,1,10,47,12,17685,3570,253.0,9.780472,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,8.620046620046622,74.3052037317772
459,4,male,1,1,2306,1,10,34,17,55000,2250,254.0,10.915089,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-4.379953379953378,19.183991610565016
461,3,male,2,1,5479,1,10,43,12,20000,2447,255.0,9.903487,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,4.620046620046622,21.34483077140422
465,3,male,3,4,2829,1,10,39,11,55456,2096,256.0,10.923346,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,0.6200466200466224,0.3844578110312405
473,21,male,4,1,3663,1,10,43,16,51000,2780,257.0,10.839581,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,4.620046620046622,21.34483077140422
476,171,male,2,1,7593,1,10,46,12,20000,1922,258.0,9.903487,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,7.620046620046622,58.06511049168395
478,3,male,99,2,4507,2,30,42,9,0,0,259.0,,28706.646,1,15274.12,0.0,0.0,0,1,0,0,0,0.0,38.37995337995338,3.6200466200466224,13.104737531310974
478,5,male,99,2,4507,3,30,38,10,18782,2080,260.0,9.840654,28706.646,1,15501.527,1.0,1.0,1,1,0,0,0,10.0,38.37995337995338,-0.37995337995337763,0.14436457093799576
478,177,male,3,4,6706,1,10,39,11,4000,972,261.0,8.294049,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,0.6200466200466224,0.3844578110312405
479,3,male,2,1,58,1,10,36,17,32181,2232,262.0,10.379131,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
486,3,male,99,1,2421,1,10,36,14,20600,2667,263.0,9.933046,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
487,171,male,2,1,5308,1,10,35,11,24650,2100,264.0,10.112533,28706.646,1,17138.35,1.0,1.0,1,1,0,0,0,11.0,38.37995337995338,-3.3799533799533776,11.42408485065826
488,1,male,2,4,1502,1,10,49,12,29500,2050,265.0,10.292146,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,10.620046620046622,112.78539021196369
489,1,male,3,4,2945,1,10,47,14,31000,1960,266.0,10.3417425,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,8.620046620046622,74.3052037317772
490,3,male,3,1,2524,1,10,39,12,17440,1880,267.0,9.766521,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,0.6200466200466224,0.3844578110312405
490,171,male,2,4,5039,3,98,36,12,28680,2000,268.0,10.263955,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,-2.3799533799533776,5.6641780907515065
496,175,male,2,1,9308,1,10,41,12,18000,1560,269.0,9.798127,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,2.6200466200466224,6.86464429121773
497,1,male,3,3,2411,1,10,50,12,27000,1528,270.0,10.203592,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,11.620046620046622,135.02548345205693
498,170,male,2,1,4624,1,10,46,12,18750,2500,271.0,9.838949,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,7.620046620046622,58.06511049168395
503,1,male,2,1,1221,1,10,46,15,66080,2407,272.0,11.098621,28706.646,3,35961.016,1.0,1.0,1,0,0,1,0,15.0,38.37995337995338,7.620046620046622,58.06511049168395
508,3,male,2,1,7015,1,10,30,14,0,2550,273.0,,28706.646,3,30879.586,0.0,0.0,0,0,0,1,0,0.0,38.37995337995338,-8.379953379953378,70.22361865019204
508,171,male,2,1,7860,1,10,49,12,45000,1916,274.0,10.714417,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,10.620046620046622,112.78539021196369
512,170,male,2,1,3594,1,10,43,16,61000,2350,275.0,11.018629,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,4.620046620046622,21.34483077140422
514,170,male,2,1,6481,1,10,45,14,39000,1750,276.0,10.571317,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,6.620046620046622,43.82501725159071
516,2,male,99,4,156,1,10,41,17,42000,2772,277.0,10.645425,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,2.6200466200466224,6.86464429121773
516,21,male,99,2,3821,1,10,43,14,7350,748,278.0,8.902455,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,4.620046620046622,21.34483077140422
517,170,male,2,1,2754,1,10,35,14,53000,2294,279.0,10.878047,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,-3.3799533799533776,11.42408485065826
517,172,male,2,1,1306,1,10,32,16,39000,2433,280.0,10.571317,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,-6.379953379953378,40.70380513037853
519,1,male,1,1,4129,1,10,47,16,52000,2450,281.0,10.858999,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,8.620046620046622,74.3052037317772
532,21,male,2,1,981,1,10,44,12,6000,2776,282.0,8.699514,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,5.620046620046622,31.584924011497463
534,21,male,2,1,3564,1,10,44,14,43866,2340,283.0,10.688895,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,5.620046620046622,31.584924011497463
536,177,male,3,1,4114,1,10,43,12,7410,3380,284.0,8.910585,28706.646,2,23669.322,1.0,1.0,1,0,1,0,0,12.0,38.37995337995338,4.620046620046622,21.34483077140422
541,1,male,5,4,1862,1,10,50,14,18000,3000,285.0,9.798127,28706.646,3,30879.586,1.0,1.0,1,0,0,1,0,14.0,38.37995337995338,11.620046620046622,135.02548345205693
542,170,male,99,1,4366,1,10,50,17,44000,2080,286.0,10.691945,28706.646,4,61170.023,1.0,1.0,1,0,0,0,1,17.0,38.37995337995338,11.620046620046622,135.02548345205693
544,21,male,3,1,6978,1,10,46,16,17000,2080,287.0,9.740969,28706.646,4,42958.066,1.0,1.0,1,0,0,0,1,16.0,38.37995337995338,7.620046620046622,58.06511049168395
548,7,male,6,1,2658,1,10,33,13,95000,1928,288.0,11.461632,28706.646,3,25369.125,1.0,1.0,1,0,0,1,0,13.0,38.37995337995338,-5.379953379953378,28.94389837047177
